"order_date";"market";"target_profit"
"2012-4-5";"EMEA";49
"2012-4-6";"EMEA";46
"2012-4-7";"EMEA";13
"2012-4-8";"EMEA";29
"2012-4-9";"EMEA";74
"2012-4-10";"EMEA";86
"2012-4-11";"EMEA";82
"2012-4-12";"EMEA";859
"2012-4-13";"EMEA";3
"2012-4-14";"EMEA";44
"2012-4-15";"EMEA";12
"2012-4-16";"EMEA";45
"2012-4-17";"EMEA";3
"2012-4-18";"EMEA";22
"2012-4-19";"EMEA";86
"2012-4-20";"EMEA";41
"2012-4-21";"EMEA";88
"2012-4-22";"EMEA";70
"2012-4-23";"EMEA";81
"2012-4-24";"EMEA";102
"2012-4-25";"EMEA";814
"2012-4-26";"EMEA";24
"2012-4-27";"EMEA";286
"2012-4-28";"EMEA";34
"2012-4-29";"EMEA";60
"2012-4-30";"EMEA";58
"2012-5-1";"EMEA";73
"2012-5-2";"EMEA";44
"2012-5-3";"EMEA";76
"2012-5-4";"EMEA";132
"2012-5-5";"EMEA";13
"2012-5-6";"EMEA";58
"2012-5-7";"EMEA";11
"2012-5-8";"EMEA";34
"2012-5-9";"EMEA";169
"2012-5-10";"EMEA";35
"2012-5-11";"EMEA";1673
"2012-5-12";"EMEA";75
"2012-5-13";"EMEA";83
"2012-5-14";"EMEA";7
"2012-5-15";"EMEA";311
"2012-5-16";"EMEA";31
"2012-5-17";"EMEA";41
"2012-5-18";"EMEA";61
"2012-5-19";"EMEA";63
"2012-5-20";"EMEA";53
"2012-5-21";"EMEA";31
"2012-5-22";"EMEA";47
"2012-5-23";"EMEA";2174
"2012-5-24";"EMEA";912
"2012-5-25";"EMEA";160
"2012-5-26";"EMEA";98
"2012-5-27";"EMEA";36
"2012-5-28";"EMEA";1106
"2012-5-29";"EMEA";23
"2012-5-30";"EMEA";2894
"2012-5-31";"EMEA";37
"2012-6-1";"EMEA";151
"2012-6-2";"EMEA";422
"2012-6-3";"EMEA";39
"2012-6-4";"EMEA";395
"2012-6-5";"EMEA";79
"2012-6-6";"EMEA";1140
"2012-6-7";"EMEA";11
"2012-6-8";"EMEA";159
"2012-6-9";"EMEA";34
"2012-6-10";"EMEA";3
"2012-6-11";"EMEA";212
"2012-6-12";"EMEA";430
"2012-6-13";"EMEA";1
"2012-6-14";"EMEA";2069
"2012-6-15";"EMEA";114
"2012-6-16";"EMEA";1788
"2012-6-17";"EMEA";32
"2012-6-18";"EMEA";234
"2012-6-19";"EMEA";7
"2012-6-20";"EMEA";689
"2012-6-21";"EMEA";11
"2012-6-22";"EMEA";35
"2012-6-23";"EMEA";277
"2012-6-24";"EMEA";41
"2012-6-25";"EMEA";787
"2012-6-26";"EMEA";272
"2012-6-27";"EMEA";275
"2012-6-28";"EMEA";79
"2012-6-29";"EMEA";260
"2012-6-30";"EMEA";42
"2012-7-1";"EMEA";69
"2012-7-2";"EMEA";154
"2012-7-3";"EMEA";369
"2012-7-4";"EMEA";53
"2012-7-5";"EMEA";1146
"2012-7-6";"EMEA";86
"2012-7-7";"EMEA";9
"2012-7-8";"EMEA";38
"2012-7-9";"EMEA";66
"2012-7-10";"EMEA";14
"2012-7-11";"EMEA";46
"2012-7-12";"EMEA";41
"2012-7-13";"EMEA";334
"2012-7-14";"EMEA";160
"2012-7-15";"EMEA";48
"2012-7-16";"EMEA";6
"2012-7-17";"EMEA";5
"2012-7-18";"EMEA";7
"2012-7-19";"EMEA";6
"2012-7-20";"EMEA";438
"2012-7-21";"EMEA";58
"2012-7-22";"EMEA";29
"2012-7-23";"EMEA";384
"2012-7-24";"EMEA";21
"2012-7-25";"EMEA";22
"2012-7-26";"EMEA";7
"2012-7-27";"EMEA";23
"2012-7-28";"EMEA";51
"2012-7-29";"EMEA";5
"2012-7-30";"EMEA";4
"2012-7-31";"EMEA";120
"2012-8-1";"EMEA";2
"2012-8-2";"EMEA";7
"2012-8-3";"EMEA";90
"2012-8-4";"EMEA";41
"2012-8-5";"EMEA";87
"2012-8-6";"EMEA";875
"2012-8-7";"EMEA";1120
"2012-8-8";"EMEA";876
"2012-8-9";"EMEA";28
"2012-8-10";"EMEA";554
"2012-8-11";"EMEA";473
"2012-8-12";"EMEA";45
"2012-8-13";"EMEA";408
"2012-8-14";"EMEA";114
"2012-8-15";"EMEA";68
"2012-8-16";"EMEA";181
"2012-8-17";"EMEA";615
"2012-8-18";"EMEA";65
"2012-8-19";"EMEA";16
"2012-8-20";"EMEA";5
"2012-8-21";"EMEA";59
"2012-8-22";"EMEA";727
"2012-8-23";"EMEA";51
"2012-8-24";"EMEA";616
"2012-8-25";"EMEA";37
"2012-8-26";"EMEA";72
"2012-8-27";"EMEA";207
"2012-8-28";"EMEA";600
"2012-8-29";"EMEA";267
"2012-8-30";"EMEA";30
"2012-8-31";"EMEA";403
"2012-9-1";"EMEA";561
"2012-9-2";"EMEA";16
"2012-9-3";"EMEA";535
"2012-9-4";"EMEA";138
"2012-9-5";"EMEA";631
"2012-9-6";"EMEA";1276
"2012-9-7";"EMEA";241
"2012-9-8";"EMEA";17
"2012-9-9";"EMEA";71
"2012-9-10";"EMEA";304
"2012-9-11";"EMEA";115
"2012-9-12";"EMEA";0
"2012-9-13";"EMEA";951
"2012-9-14";"EMEA";1383
"2012-9-15";"EMEA";77
"2012-9-16";"EMEA";334
"2012-9-17";"EMEA";181
"2012-9-18";"EMEA";58
"2012-9-19";"EMEA";27
"2012-9-20";"EMEA";79
"2012-9-21";"EMEA";29
"2012-9-22";"EMEA";113
"2012-9-23";"EMEA";10
"2012-9-24";"EMEA";696
"2012-9-25";"EMEA";257
"2012-9-26";"EMEA";8
"2012-9-27";"EMEA";83
"2012-9-28";"EMEA";218
"2012-9-29";"EMEA";32
"2012-9-30";"EMEA";66
"2012-10-1";"EMEA";20
"2012-10-2";"EMEA";101
"2012-10-3";"EMEA";7
"2012-10-4";"EMEA";1017
"2012-10-5";"EMEA";440
"2012-10-6";"EMEA";69
"2012-10-7";"EMEA";8
"2012-10-8";"EMEA";57
"2012-10-9";"EMEA";477
"2012-10-10";"EMEA";3
"2012-10-11";"EMEA";781
"2012-10-12";"EMEA";7
"2012-10-13";"EMEA";18
"2012-10-14";"EMEA";81
"2012-10-15";"EMEA";64
"2012-10-16";"EMEA";59
"2012-10-17";"EMEA";213
"2012-10-18";"EMEA";18
"2012-10-19";"EMEA";30
"2012-10-20";"EMEA";13
"2012-10-21";"EMEA";20
"2012-10-22";"EMEA";59
"2012-10-23";"EMEA";95
"2012-10-24";"EMEA";87
"2012-10-25";"EMEA";183
"2012-10-26";"EMEA";80
"2012-10-27";"EMEA";53
"2012-10-28";"EMEA";18
"2012-10-29";"EMEA";75
"2012-10-30";"EMEA";22
"2012-10-31";"EMEA";6
"2012-11-1";"EMEA";184
"2012-11-2";"EMEA";161
"2012-11-3";"EMEA";194
"2012-11-4";"EMEA";64
"2012-11-5";"EMEA";504
"2012-11-6";"EMEA";19
"2012-11-7";"EMEA";445
"2012-11-8";"EMEA";346
"2012-11-9";"EMEA";3
"2012-11-10";"EMEA";314
"2012-11-11";"EMEA";44
"2012-11-12";"EMEA";166
"2012-11-13";"EMEA";123
"2012-11-14";"EMEA";108
"2012-11-15";"EMEA";729
"2012-11-16";"EMEA";433
"2012-11-17";"EMEA";30
"2012-11-18";"EMEA";13
"2012-11-19";"EMEA";148
"2012-11-20";"EMEA";100
"2012-11-21";"EMEA";43
"2012-11-22";"EMEA";71
"2012-11-23";"EMEA";90
"2012-11-24";"EMEA";216
"2012-11-25";"EMEA";18
"2012-11-26";"EMEA";402
"2012-11-27";"EMEA";424
"2012-11-28";"EMEA";349
"2012-11-29";"EMEA";48
"2012-11-30";"EMEA";402
"2012-12-1";"EMEA";60
"2012-12-2";"EMEA";5
"2012-12-3";"EMEA";109
"2012-12-4";"EMEA";36
"2012-12-5";"EMEA";11
"2012-12-6";"EMEA";1124
"2012-12-7";"EMEA";9
"2012-12-8";"EMEA";52
"2012-12-9";"EMEA";45
"2012-12-10";"EMEA";118
"2012-12-11";"EMEA";13
"2012-12-12";"EMEA";7
"2012-12-13";"EMEA";131
"2012-12-14";"EMEA";67
"2012-12-15";"EMEA";103
"2012-12-16";"EMEA";48
"2012-12-17";"EMEA";973
"2012-12-18";"EMEA";994
"2012-12-19";"EMEA";61
"2012-12-20";"EMEA";152
"2012-12-21";"EMEA";170
"2012-12-22";"EMEA";252
"2012-12-23";"EMEA";59
"2012-12-24";"EMEA";4
"2012-12-25";"EMEA";546
"2012-12-26";"EMEA";379
"2012-12-27";"EMEA";188
"2012-12-28";"EMEA";61
"2012-12-29";"EMEA";4
"2012-12-30";"EMEA";14
"2012-12-31";"EMEA";94
"2013-1-1";"EMEA";5
"2013-1-2";"EMEA";754
"2013-1-3";"EMEA";47
"2013-1-4";"EMEA";95
"2013-1-5";"EMEA";71
"2013-1-6";"EMEA";48
"2013-1-7";"EMEA";15
"2013-1-8";"EMEA";379
"2013-1-9";"EMEA";162
"2013-1-10";"EMEA";85
"2013-1-11";"EMEA";146
"2013-1-12";"EMEA";17
"2013-1-13";"EMEA";13
"2013-1-14";"EMEA";226
"2013-1-15";"EMEA";192
"2013-1-16";"EMEA";52
"2013-1-17";"EMEA";21
"2013-1-18";"EMEA";73
"2013-1-19";"EMEA";580
"2013-1-20";"EMEA";514
"2013-1-21";"EMEA";4
"2013-1-22";"EMEA";52
"2013-1-23";"EMEA";723
"2013-1-24";"EMEA";12
"2013-1-25";"EMEA";25
"2013-1-26";"EMEA";50
"2013-1-27";"EMEA";32
"2013-1-28";"EMEA";80
"2013-1-29";"EMEA";255
"2013-1-30";"EMEA";19
"2013-1-31";"EMEA";360
"2013-2-1";"EMEA";86
"2013-2-2";"EMEA";77
"2013-2-3";"EMEA";2
"2013-2-4";"EMEA";23
"2013-2-5";"EMEA";24
"2013-2-6";"EMEA";48
"2013-2-7";"EMEA";45
"2013-2-8";"EMEA";45
"2013-2-9";"EMEA";7
"2013-2-10";"EMEA";18
"2013-2-11";"EMEA";6
"2013-2-12";"EMEA";87
"2013-2-13";"EMEA";28
"2013-2-14";"EMEA";300
"2013-2-15";"EMEA";12
"2013-2-16";"EMEA";3
"2013-2-17";"EMEA";58
"2013-2-18";"EMEA";87
"2013-2-19";"EMEA";396
"2013-2-20";"EMEA";158
"2013-2-21";"EMEA";19
"2013-2-22";"EMEA";10
"2013-2-23";"EMEA";48
"2013-2-24";"EMEA";32
"2013-2-25";"EMEA";14
"2013-2-26";"EMEA";343
"2013-2-27";"EMEA";14
"2013-2-28";"EMEA";12
"2013-3-1";"EMEA";7
"2013-3-2";"EMEA";48
"2013-3-3";"EMEA";77
"2013-3-4";"EMEA";487
"2013-3-5";"EMEA";18
"2013-3-6";"EMEA";451
"2013-3-7";"EMEA";4
"2013-3-8";"EMEA";19
"2013-3-9";"EMEA";76
"2013-3-10";"EMEA";17
"2013-3-11";"EMEA";77
"2013-3-12";"EMEA";43
"2013-3-13";"EMEA";301
"2013-3-14";"EMEA";63
"2013-3-15";"EMEA";38
"2013-3-16";"EMEA";2
"2013-3-17";"EMEA";37
"2013-3-18";"EMEA";429
"2013-3-19";"EMEA";28
"2013-3-20";"EMEA";16
"2013-3-21";"EMEA";25
"2013-3-22";"EMEA";77
"2013-3-23";"EMEA";146
"2013-3-24";"EMEA";49
"2013-3-25";"EMEA";286
"2013-3-26";"EMEA";423
"2013-3-27";"EMEA";18
"2013-3-28";"EMEA";6
"2013-3-29";"EMEA";6
"2013-3-30";"EMEA";77
"2013-3-31";"EMEA";51
"2013-4-1";"EMEA";58
"2013-4-2";"EMEA";61
"2013-4-3";"EMEA";781
"2013-4-4";"EMEA";7
"2013-4-5";"EMEA";246
"2013-4-6";"EMEA";15
"2013-4-7";"EMEA";12
"2013-4-8";"EMEA";60
"2013-4-9";"EMEA";318
"2013-4-10";"EMEA";126
"2013-4-11";"EMEA";76
"2013-4-12";"EMEA";2075
"2013-4-13";"EMEA";63
"2013-4-14";"EMEA";203
"2013-4-15";"EMEA";137
"2013-4-16";"EMEA";14
"2013-4-17";"EMEA";509
"2013-4-18";"EMEA";28
"2013-4-19";"EMEA";29
"2013-4-20";"EMEA";34
"2013-4-21";"EMEA";29
"2013-4-22";"EMEA";91
"2013-4-23";"EMEA";27
"2013-4-24";"EMEA";81
"2013-4-25";"EMEA";196
"2013-4-26";"EMEA";78
"2013-4-27";"EMEA";286
"2013-4-28";"EMEA";19
"2013-4-29";"EMEA";1
"2013-4-30";"EMEA";10
"2013-5-1";"EMEA";4
"2013-5-2";"EMEA";65
"2013-5-3";"EMEA";273
"2013-5-4";"EMEA";98
"2013-5-5";"EMEA";65
"2013-5-6";"EMEA";56
"2013-5-7";"EMEA";28
"2013-5-8";"EMEA";52
"2013-5-9";"EMEA";36
"2013-5-10";"EMEA";123
"2013-5-11";"EMEA";34
"2013-5-12";"EMEA";3
"2013-5-13";"EMEA";12
"2013-5-14";"EMEA";187
"2013-5-15";"EMEA";32
"2013-5-16";"EMEA";25
"2013-5-17";"EMEA";164
"2013-5-18";"EMEA";39
"2013-5-19";"EMEA";98
"2013-5-20";"EMEA";9
"2013-5-21";"EMEA";21
"2013-5-22";"EMEA";59
"2013-5-23";"EMEA";41
"2013-5-24";"EMEA";18
"2013-5-25";"EMEA";99
"2013-5-26";"EMEA";48
"2013-5-27";"EMEA";380
"2013-5-28";"EMEA";112
"2013-5-29";"EMEA";248
"2013-5-30";"EMEA";17
"2013-5-31";"EMEA";357
"2013-6-1";"EMEA";72
"2013-6-2";"EMEA";39
"2013-6-3";"EMEA";1526
"2013-6-4";"EMEA";100
"2013-6-5";"EMEA";358
"2013-6-6";"EMEA";506
"2013-6-7";"EMEA";44
"2013-6-8";"EMEA";780
"2013-6-9";"EMEA";68
"2013-6-10";"EMEA";396
"2013-6-11";"EMEA";27
"2013-6-12";"EMEA";197
"2013-6-13";"EMEA";53
"2013-6-14";"EMEA";87
"2013-6-15";"EMEA";20
"2013-6-16";"EMEA";1905
"2013-6-17";"EMEA";174
"2013-6-18";"EMEA";239
"2013-6-19";"EMEA";236
"2013-6-20";"EMEA";2714
"2013-6-21";"EMEA";145
"2013-6-22";"EMEA";114
"2013-6-23";"EMEA";23
"2013-6-24";"EMEA";24
"2013-6-25";"EMEA";450
"2013-6-26";"EMEA";236
"2013-6-27";"EMEA";93
"2013-6-28";"EMEA";595
"2013-6-29";"EMEA";5
"2013-6-30";"EMEA";225
"2013-7-1";"EMEA";42
"2013-7-2";"EMEA";517
"2013-7-3";"EMEA";142
"2013-7-4";"EMEA";329
"2013-7-5";"EMEA";0
"2013-7-6";"EMEA";936
"2013-7-7";"EMEA";13
"2013-7-8";"EMEA";406
"2013-7-9";"EMEA";89
"2013-7-10";"EMEA";357
"2013-7-11";"EMEA";38
"2013-7-12";"EMEA";73
"2013-7-13";"EMEA";201
"2013-7-14";"EMEA";367
"2013-7-15";"EMEA";7
"2013-7-16";"EMEA";410
"2013-7-17";"EMEA";175
"2013-7-18";"EMEA";53
"2013-7-19";"EMEA";283
"2013-7-20";"EMEA";0
"2013-7-21";"EMEA";4
"2013-7-22";"EMEA";172
"2013-7-23";"EMEA";1122
"2013-7-24";"EMEA";21
"2013-7-25";"EMEA";67
"2013-7-26";"EMEA";87
"2013-7-27";"EMEA";98
"2013-7-28";"EMEA";32
"2013-7-29";"EMEA";123
"2013-7-30";"EMEA";2
"2013-7-31";"EMEA";113
"2013-8-1";"EMEA";9
"2013-8-2";"EMEA";485
"2013-8-3";"EMEA";216
"2013-8-4";"EMEA";22
"2013-8-5";"EMEA";116
"2013-8-6";"EMEA";5
"2013-8-7";"EMEA";75
"2013-8-8";"EMEA";282
"2013-8-9";"EMEA";75
"2013-8-10";"EMEA";38
"2013-8-11";"EMEA";62
"2013-8-12";"EMEA";45
"2013-8-13";"EMEA";3
"2013-8-14";"EMEA";18
"2013-8-15";"EMEA";1158
"2013-8-16";"EMEA";196
"2013-8-17";"EMEA";123
"2013-8-18";"EMEA";11
"2013-8-19";"EMEA";96
"2013-8-20";"EMEA";605
"2013-8-21";"EMEA";256
"2013-8-22";"EMEA";108
"2013-8-23";"EMEA";85
"2013-8-24";"EMEA";341
"2013-8-25";"EMEA";21
"2013-8-26";"EMEA";52
"2013-8-27";"EMEA";980
"2013-8-28";"EMEA";842
"2013-8-29";"EMEA";31
"2013-8-30";"EMEA";25
"2013-8-31";"EMEA";83
"2013-9-1";"EMEA";150
"2013-9-2";"EMEA";401
"2013-9-3";"EMEA";648
"2013-9-4";"EMEA";191
"2013-9-5";"EMEA";117
"2013-9-6";"EMEA";303
"2013-9-7";"EMEA";32
"2013-9-8";"EMEA";24
"2013-9-9";"EMEA";220
"2013-9-10";"EMEA";100
"2013-9-11";"EMEA";227
"2013-9-12";"EMEA";124
"2013-9-13";"EMEA";1
"2013-9-14";"EMEA";356
"2013-9-15";"EMEA";34
"2013-9-16";"EMEA";199
"2013-9-17";"EMEA";200
"2013-9-18";"EMEA";575
"2013-9-19";"EMEA";459
"2013-9-20";"EMEA";33
"2013-9-21";"EMEA";39
"2013-9-22";"EMEA";53
"2013-9-23";"EMEA";14
"2013-9-24";"EMEA";646
"2013-9-25";"EMEA";0
"2013-9-26";"EMEA";6873
"2013-9-27";"EMEA";11
"2013-9-28";"EMEA";1669
"2013-9-29";"EMEA";15
"2013-9-30";"EMEA";473
"2013-10-1";"EMEA";727
"2013-10-2";"EMEA";50
"2013-10-3";"EMEA";95
"2013-10-4";"EMEA";189
"2013-10-5";"EMEA";21
"2013-10-6";"EMEA";43
"2013-10-7";"EMEA";183
"2013-10-8";"EMEA";44
"2013-10-9";"EMEA";85
"2013-10-10";"EMEA";194
"2013-10-11";"EMEA";153
"2013-10-12";"EMEA";261
"2013-10-13";"EMEA";24
"2013-10-14";"EMEA";220
"2013-10-15";"EMEA";20
"2013-10-16";"EMEA";884
"2013-10-17";"EMEA";25
"2013-10-18";"EMEA";54
"2013-10-19";"EMEA";21
"2013-10-20";"EMEA";43
"2013-10-21";"EMEA";750
"2013-10-22";"EMEA";571
"2013-10-23";"EMEA";309
"2013-10-24";"EMEA";98
"2013-10-25";"EMEA";11
"2013-10-26";"EMEA";13
"2013-10-27";"EMEA";41
"2013-10-28";"EMEA";3
"2013-10-29";"EMEA";176
"2013-10-30";"EMEA";6
"2013-10-31";"EMEA";727
"2013-11-1";"EMEA";1346
"2013-11-2";"EMEA";23
"2013-11-3";"EMEA";42
"2013-11-4";"EMEA";1
"2013-11-5";"EMEA";75
"2013-11-6";"EMEA";13
"2013-11-7";"EMEA";300
"2013-11-8";"EMEA";648
"2013-11-9";"EMEA";810
"2013-11-10";"EMEA";9
"2013-11-11";"EMEA";451
"2013-11-12";"EMEA";61
"2013-11-13";"EMEA";24
"2013-11-14";"EMEA";15
"2013-11-15";"EMEA";120
"2013-11-16";"EMEA";10
"2013-11-17";"EMEA";86
"2013-11-18";"EMEA";267
"2013-11-19";"EMEA";113
"2013-11-20";"EMEA";461
"2013-11-21";"EMEA";27
"2013-11-22";"EMEA";260
"2013-11-23";"EMEA";2
"2013-11-24";"EMEA";71
"2013-11-25";"EMEA";40
"2013-11-26";"EMEA";54
"2013-11-27";"EMEA";394
"2013-11-28";"EMEA";764
"2013-11-29";"EMEA";287
"2013-11-30";"EMEA";19
"2013-12-1";"EMEA";45
"2013-12-2";"EMEA";576
"2013-12-3";"EMEA";1170
"2013-12-4";"EMEA";1108
"2013-12-5";"EMEA";14
"2013-12-6";"EMEA";1038
"2013-12-7";"EMEA";77
"2013-12-8";"EMEA";10
"2013-12-9";"EMEA";194
"2013-12-10";"EMEA";196
"2013-12-11";"EMEA";142
"2013-12-12";"EMEA";23
"2013-12-13";"EMEA";84
"2013-12-14";"EMEA";60
"2013-12-15";"EMEA";19
"2013-12-16";"EMEA";29
"2013-12-17";"EMEA";485
"2013-12-18";"EMEA";150
"2013-12-19";"EMEA";58
"2013-12-20";"EMEA";705
"2013-12-21";"EMEA";3
"2013-12-22";"EMEA";34
"2013-12-23";"EMEA";133
"2013-12-24";"EMEA";778
"2013-12-25";"EMEA";39
"2013-12-26";"EMEA";33
"2013-12-27";"EMEA";1369
"2013-12-28";"EMEA";12
"2013-12-29";"EMEA";19
"2013-12-30";"EMEA";2
"2013-12-31";"EMEA";99
"2014-1-1";"EMEA";82
"2014-1-2";"EMEA";10
"2014-1-3";"EMEA";29
"2014-1-4";"EMEA";157
"2014-1-5";"EMEA";23
"2014-1-6";"EMEA";105
"2014-1-7";"EMEA";12
"2014-1-8";"EMEA";19
"2014-1-9";"EMEA";30
"2014-1-10";"EMEA";315
"2014-1-11";"EMEA";51
"2014-1-12";"EMEA";65
"2014-1-13";"EMEA";53
"2014-1-14";"EMEA";20
"2014-1-15";"EMEA";637
"2014-1-16";"EMEA";972
"2014-1-17";"EMEA";28
"2014-1-18";"EMEA";24
"2014-1-19";"EMEA";33
"2014-1-20";"EMEA";141
"2014-1-21";"EMEA";564
"2014-1-22";"EMEA";141
"2014-1-23";"EMEA";1033
"2014-1-24";"EMEA";1100
"2014-1-25";"EMEA";33
"2014-1-26";"EMEA";137
"2014-1-27";"EMEA";50
"2014-1-28";"EMEA";1353
"2014-1-29";"EMEA";642
"2014-1-30";"EMEA";11
"2014-1-31";"EMEA";57
"2014-2-1";"EMEA";19
"2014-2-2";"EMEA";61
"2014-2-3";"EMEA";212
"2014-2-4";"EMEA";87
"2014-2-5";"EMEA";369
"2014-2-6";"EMEA";14
"2014-2-7";"EMEA";481
"2014-2-8";"EMEA";894
"2014-2-9";"EMEA";6
"2014-2-10";"EMEA";1584
"2014-2-11";"EMEA";1226
"2014-2-12";"EMEA";749
"2014-2-13";"EMEA";500
"2014-2-14";"EMEA";16
"2014-2-15";"EMEA";73
"2014-2-16";"EMEA";15
"2014-2-17";"EMEA";441
"2014-2-18";"EMEA";50
"2014-2-19";"EMEA";201
"2014-2-20";"EMEA";42
"2014-2-21";"EMEA";47
"2014-2-22";"EMEA";47
"2014-2-23";"EMEA";153
"2014-2-24";"EMEA";279
"2014-2-25";"EMEA";354
"2014-2-26";"EMEA";72
"2014-2-27";"EMEA";78
"2014-2-28";"EMEA";1950
"2014-3-1";"EMEA";252
"2014-3-2";"EMEA";94
"2014-3-3";"EMEA";4
"2014-3-4";"EMEA";96
"2014-3-5";"EMEA";2803
"2014-3-6";"EMEA";445
"2014-3-7";"EMEA";24
"2014-3-8";"EMEA";26
"2014-3-9";"EMEA";31
"2014-3-10";"EMEA";20
"2014-3-11";"EMEA";55
"2014-3-12";"EMEA";156
"2014-3-13";"EMEA";170
"2014-3-14";"EMEA";17
"2014-3-15";"EMEA";368
"2014-3-16";"EMEA";23
"2014-3-17";"EMEA";233
"2014-3-18";"EMEA";10
"2014-3-19";"EMEA";1085
"2014-3-20";"EMEA";929
"2014-3-21";"EMEA";40
"2014-3-22";"EMEA";47
"2014-3-23";"EMEA";35
"2014-3-24";"EMEA";153
"2014-3-25";"EMEA";67
"2014-3-26";"EMEA";154
"2014-3-27";"EMEA";492
"2014-3-28";"EMEA";474
"2014-3-29";"EMEA";22
"2014-3-30";"EMEA";25
"2014-3-31";"EMEA";270
"2014-4-1";"EMEA";38
"2014-4-2";"EMEA";102
"2014-4-3";"EMEA";12
"2014-4-4";"EMEA";25
"2014-4-5";"EMEA";141
"2014-4-6";"EMEA";70
"2014-4-7";"EMEA";70
"2014-4-8";"EMEA";134
"2014-4-9";"EMEA";304
"2014-4-10";"EMEA";95
"2014-4-11";"EMEA";733
"2014-4-12";"EMEA";106
"2014-4-13";"EMEA";32
"2014-4-14";"EMEA";19
"2014-4-15";"EMEA";28
"2014-4-16";"EMEA";39
"2014-4-17";"EMEA";133
"2014-4-18";"EMEA";207
"2014-4-19";"EMEA";41
"2014-4-20";"EMEA";63
"2014-4-21";"EMEA";363
"2014-4-22";"EMEA";11
"2014-4-23";"EMEA";145
"2014-4-24";"EMEA";3
"2014-4-25";"EMEA";13
"2014-4-26";"EMEA";58
"2014-4-27";"EMEA";29
"2014-4-28";"EMEA";85
"2014-4-29";"EMEA";22
"2014-4-30";"EMEA";897
"2014-5-1";"EMEA";35
"2014-5-2";"EMEA";642
"2014-5-3";"EMEA";273
"2014-5-4";"EMEA";23
"2014-5-5";"EMEA";15
"2014-5-6";"EMEA";455
"2014-5-7";"EMEA";558
"2014-5-8";"EMEA";73
"2014-5-9";"EMEA";828
"2014-5-10";"EMEA";7
"2014-5-11";"EMEA";22
"2014-5-12";"EMEA";808
"2014-5-13";"EMEA";880
"2014-5-14";"EMEA";407
"2014-5-15";"EMEA";2019
"2014-5-16";"EMEA";17
"2014-5-17";"EMEA";13
"2014-5-18";"EMEA";248
"2014-5-19";"EMEA";38
"2014-5-20";"EMEA";30
"2014-5-21";"EMEA";622
"2014-5-22";"EMEA";783
"2014-5-23";"EMEA";150
"2014-5-24";"EMEA";20
"2014-5-25";"EMEA";15
"2014-5-26";"EMEA";346
"2014-5-27";"EMEA";4
"2014-5-28";"EMEA";333
"2014-5-29";"EMEA";255
"2014-5-30";"EMEA";24
"2014-5-31";"EMEA";17
"2014-6-1";"EMEA";2
"2014-6-2";"EMEA";73
"2014-6-3";"EMEA";360
"2014-6-4";"EMEA";521
"2014-6-5";"EMEA";958
"2014-6-6";"EMEA";192
"2014-6-7";"EMEA";79
"2014-6-8";"EMEA";36
"2014-6-9";"EMEA";98
"2014-6-10";"EMEA";20
"2014-6-11";"EMEA";506
"2014-6-12";"EMEA";57
"2014-6-13";"EMEA";189
"2014-6-14";"EMEA";187
"2014-6-15";"EMEA";7
"2014-6-16";"EMEA";32
"2014-6-17";"EMEA";183
"2014-6-18";"EMEA";1199
"2014-6-19";"EMEA";126
"2014-6-20";"EMEA";22
"2014-6-21";"EMEA";204
"2014-6-22";"EMEA";30
"2014-6-23";"EMEA";2041
"2014-6-24";"EMEA";82
"2014-6-25";"EMEA";2128
"2014-6-26";"EMEA";483
"2014-6-27";"EMEA";240
"2014-6-28";"EMEA";26
"2014-6-29";"EMEA";40
"2014-6-30";"EMEA";897
"2014-7-1";"EMEA";76
"2014-7-2";"EMEA";19
"2014-7-3";"EMEA";2286
"2014-7-4";"EMEA";28
"2014-7-5";"EMEA";374
"2014-7-6";"EMEA";8
"2014-7-7";"EMEA";838
"2014-7-8";"EMEA";93
"2014-7-9";"EMEA";86
"2014-7-10";"EMEA";192
"2014-7-11";"EMEA";162
"2014-7-12";"EMEA";108
"2014-7-13";"EMEA";81
"2014-7-14";"EMEA";24
"2014-7-15";"EMEA";17
"2014-7-16";"EMEA";313
"2014-7-17";"EMEA";1150
"2014-7-18";"EMEA";166
"2014-7-19";"EMEA";25
"2014-7-20";"EMEA";4
"2014-7-21";"EMEA";68
"2014-7-22";"EMEA";223
"2014-7-23";"EMEA";164
"2014-7-24";"EMEA";83
"2014-7-25";"EMEA";8
"2014-7-26";"EMEA";767
"2014-7-27";"EMEA";26
"2014-7-28";"EMEA";2160
"2014-7-29";"EMEA";31
"2014-7-30";"EMEA";77
"2014-7-31";"EMEA";30
"2014-8-1";"EMEA";64
"2014-8-2";"EMEA";71
"2014-8-3";"EMEA";53
"2014-8-4";"EMEA";2907
"2014-8-5";"EMEA";161
"2014-8-6";"EMEA";77
"2014-8-7";"EMEA";428
"2014-8-8";"EMEA";25
"2014-8-9";"EMEA";272
"2014-8-10";"EMEA";17
"2014-8-11";"EMEA";362
"2014-8-12";"EMEA";677
"2014-8-13";"EMEA";93
"2014-8-14";"EMEA";694
"2014-8-15";"EMEA";213
"2014-8-16";"EMEA";52
"2014-8-17";"EMEA";12
"2014-8-18";"EMEA";100
"2014-8-19";"EMEA";287
"2014-8-20";"EMEA";668
"2014-8-21";"EMEA";11
"2014-8-22";"EMEA";10
"2014-8-23";"EMEA";915
